"","Int_est","DJ_est","DN_est","AC_est","Intp","DJp","DNp","ACp","Rsquared","Adj Rsquared"
"1",5.41385236504169,-0.735766344630653,1.02988947857228,0.000112181674822643,1.70784095423312e-48,0.000219505896248458,3.49279000152863e-07,1.22928530785253e-09,0.243482775088684,0.237823045226504
"2",5.3549016029721,-0.839367319951423,0.933309595823536,0.00012237261844788,3.70141522150649e-57,3.42583151397293e-06,4.45590268209294e-07,2.4644135989755e-13,0.285047479624308,0.279698707651422
"3",5.49661124145963,-0.871016576582308,0.82885091515739,0.000119721576886322,7.47683989014444e-64,9.69765479432149e-07,3.94113638465187e-06,1.62003834284735e-12,0.273760565205942,0.26832735247681
"4",5.02953678725987,-0.742028056187273,0.786701022897095,0.000144339353974429,1.0064474487385e-41,0.000243499851119955,0.000156383425424522,1.07580391338094e-12,0.220856619965743,0.215027617122594
"5",5.1249739410205,-0.637139209738974,1.11695562137283,0.000123312764190146,1.48426751889929e-62,0.000419403690380262,1.02214644165813e-09,4.55077341372403e-17,0.311294610006738,0.306142200605292
"6",5.33386368267189,-0.875821319338094,0.673617361289316,0.000133636514350896,2.80942357885622e-54,2.74613948031052e-06,0.000373848675063457,2.45956673352353e-12,0.236169613440392,0.230455171645682
"7",5.2255157060065,-0.678015010411897,0.926911728635951,0.000121407571914348,1.55307494593958e-46,0.00100136173342755,8.03997514346502e-06,1.79392632640403e-10,0.213828271560804,0.207946687557518
"8",6.03000557006914,-1.04513290511843,0.659000315785482,8.95469603789029e-05,2.25483009562711e-62,5.74480955955597e-09,0.000310890431365881,4.675121601482e-06,0.225195246868018,0.219398702580248
"9",5.59983095256971,-0.941601513585775,0.645188290731718,0.000107083548159355,7.99983763187256e-58,1.69374309429133e-06,0.00124380869809297,8.02525329406905e-11,0.22608521996949,0.220295333834598
"10",5.1639470287646,-0.63962184158574,0.960134062848124,0.000128441923544819,8.17395529789299e-50,0.00090412440555989,1.03275005126232e-06,9.31465664327429e-12,0.230665769606142,0.224910151922398
"11",5.44376568708925,-0.771022066903721,0.998940677427674,0.000108419847726409,1.04892189490237e-62,3.38820431451191e-05,9.34763347630154e-08,3.8155250914378e-13,0.285716663655565,0.280372898047003
"12",5.31049704474029,-0.845368261705678,0.682887463646027,0.000130017127792003,1.63208394474991e-51,2.2042523773886e-05,0.000672246537272361,1.07662258114668e-12,0.232723352505868,0.2269831282104
"13",5.81464768806534,-0.908327703557721,0.764937867229861,9.44605405547158e-05,4.19788378517788e-59,1.64735125453791e-06,6.37342156228761e-05,2.90199140638491e-07,0.218312474306016,0.212464437954191
